Gene_Locus,Unambiguous Insertion Location?,GeneID,Tn_insertion_position(bp),Gene_Length(bp),PAO1_ortholog,Gene_Name,Gene_Description
PA14_48770,Y,GID2481,22,915,PA1201,,transcriptional regulator
PA14_48770,Y,GID2481,578,915,PA1201,,transcriptional regulator
PA14_48770,Y,GID2481,578,915,PA1201,,transcriptional regulator
PA14_48790,Y,GID4118,98,534,PA1199,,lipoprotein
PA14_48800,Y,GID3779,465,618,PA1198,,hypothetical protein
PA14_48810,Y,GID3047,403,771,PA1197,,NAD-dependent deacetylase
PA14_48830,Y,GID1038,134,1401,PA1196,,transcriptional regulator
PA14_48830,Y,GID1038,1272,1401,PA1196,,transcriptional regulator
PA14_48840,Y,GID3099,113,765,PA1195,,hypothetical protein
PA14_48850,Y,GID966,79,1419,PA1194,,amino acid permease
PA14_48870,Y,GID2827,136,825,PA1192,,C32 tRNA thiolase
PA14_48880,Y,GID4214,168,1017,,,bacteriophage integrase
PA14_48890,Y,GID1276,503,1299,PA0727,,hypothetical protein
PA14_48910,Y,GID1697,38,1284,,,hypothetical protein
PA14_48920,Y,GID4930,229,357,PA0725,,bacteriophage protein
PA14_48930,Y,GID3470,53,1287,,,coat protein A of bacteriophage Pf1
PA14_48940,Y,GID5376,162,249,PA0723,coaB,coat protein B of bacteriophage Pf1)
PA14_48970,Y,GID4619,164,435,PA0720,,helix destabilizing protein of bacteriophage Pf1
PA14_48990,Y,GID5054,20,291,PA0718,,hypothetical protein
PA14_49000,Y,GID5389,188,213,PA0717,,hypothetical protein
PA14_49010,Y,GID5628,2,216,,,hypothetical protein
PA14_49010,Y,GID5628,79,216,,,hypothetical protein
PA14_49050,Y,GID3833,15,600,PA1190,,hypothetical protein
PA14_49060,Y,GID4141,164,498,PA1189,,hypothetical protein
PA14_49070,Y,GID1581,643,1182,PA1188,,hypothetical protein
PA14_49080,Y,GID1617,292,1140,PA1187,,acyl-CoA dehydrogenase
PA14_49090,Y,GID1980,200,1020,PA1186,,hypothetical protein
PA14_49100,Y,GID3628,173,630,PA1185,,glutathione S-transferase
PA14_49130,Y,GID1288,1309,1311,PA1183,dctA,C4-dicarboxylate transporter DctA
PA14_49160,Y,GID46,985,3363,PA1181,,sensor protein
PA14_49170,Y,GID1164,500,1347,PA1180,phoQ,two-component sensor PhoQ
PA14_49180,Y,GID3527,536,678,PA1179,phoP,two-component response regulator PhoP
PA14_49200,Y,GID3839,239,603,PA1178,oprH,PhoP/Q and low Mg2+ inducible outer membrane prote
PA14_49210,Y,GID5455,133,168,PA1177,napE,periplasmic nitrate reductase NapE
PA14_49250,Y,GID148,475,2505,PA1174,napA,nitrate reductase catalytic subunit
PA14_49250,Y,GID148,2248,2505,PA1174,napA,nitrate reductase catalytic subunit
PA14_49260,Y,GID4279,191,492,PA1173,napB,cytochrome c-type protein NapB precursor
PA14_49280,Y,GID1526,319,1197,PA1171,,transglycosylase
PA14_49300,Y,GID331,227,2058,PA1169,,lipoxygenase
PA14_49310,Y,GID5103,286,321,PA1168,,hypothetical protein
PA14_49320,Y,GID3512,595,672,PA1167,,hypothetical protein
PA14_49350,Y,GID2928,334,813,PA1164,,hypothetical protein
PA14_49360,Y,GID133,1942,2610,PA1163,,glucosyl transferase
PA14_49360,Y,GID133,794,2610,PA1163,,glucosyl transferase
PA14_49390,Y,GID2927,284,804,PA1161,rrmA,rRNA methyltransferase
PA14_49420,Y,GID1121,79,1359,PA1158,,two-component sensor
PA14_49440,Y,GID3414,304,711,PA1157,,two-component response regulator
PA14_49440,Y,GID3414,689,711,PA1157,,two-component response regulator
PA14_49480,Y,GID5621,907,1788,,,hypothetical protein
PA14_49520,Y,GID5620,105,2376,,pyoS3A,pyocin killing protein
PA14_49520,Y,GID5620,152,2376,,pyoS3A,pyocin killing protein
PA14_49530,Y,GID5202,186,369,,,hypothetical protein
PA14_49540,Y,GID5619,67,780,,,hypothetical protein
PA14_49560,Y,GID399,1906,1908,PA1148,toxA,exotoxin A
PA14_49560,Y,GID399,531,1908,PA1148,toxA,exotoxin A
PA14_49570,Y,GID826,973,1491,PA1147,,amino acid permease
PA14_49580,Y,GID1580,552,1182,PA1146,,iron-containing alcohol dehydrogenase
PA14_49590,Y,GID2553,302,903,PA1145,,transcriptional regulator
PA14_49610,Y,GID1155,1177,1335,PA1144,,MFS family transporter
PA14_49610,Y,GID1155,101,1335,PA1144,,MFS family transporter
PA14_49620,Y,GID3587,530,654,PA1143,,phosphoserine phosphatase
PA14_49640,Y,GID2619,434,903,PA1141,,transcriptional regulator
PA14_49650,Y,GID2570,17,837,PA1140,,hypothetical protein
PA14_49680,Y,GID2653,572,876,PA1138,,transcriptional regulator
PA14_49680,Y,GID2653,508,876,PA1138,,transcriptional regulator
PA14_49710,Y,GID2569,253,876,PA1135,,chaperone protein HchA
PA14_49720,Y,GID5615,12,414,,,hypothetical protein
PA14_49740,Y,GID3404,234,690,PA1132,,hypothetical protein
PA14_49750,Y,GID1360,818,1269,PA1131,,MFS family transporter
PA14_49780,Y,GID4652,115,408,PA1129,,fosfomycin resistance protein
PA14_49790,Y,GID2441,530,912,PA1128,,transcriptional regulator
PA14_49800,Y,GID2099,365,990,PA1127,,oxidoreductase
PA14_49810,Y,GID3897,14,588,PA1126,,hypothetical protein
PA14_49840,Y,GID765,1496,1497,PA1124,dgt,deoxyguanosinetriphosphate triphosphohydrolase
PA14_49840,Y,GID765,64,1497,PA1124,dgt,deoxyguanosinetriphosphate triphosphohydrolase
PA14_49840,Y,GID765,674,1497,PA1124,dgt,deoxyguanosinetriphosphate triphosphohydrolase
PA14_49850,Y,GID5078,154,321,PA1123,,hypothetical protein
PA14_49870,Y,GID4560,33,540,,,peptide deformylase
PA14_49880,Y,GID3982,15,573,PA1121,,hypothetical protein
PA14_49880,Y,GID3982,173,573,PA1121,,hypothetical protein
PA14_49880,Y,GID3982,173,573,PA1121,,hypothetical protein
PA14_49890,Y,GID1324,184,1308,PA1120,,hypothetical protein
PA14_49900,Y,GID4316,326,507,PA1119,,hypothetical protein
PA14_49910,Y,GID3439,189,684,PA1118,,hypothetical protein
PA14_49930,Y,GID2795,61,840,PA1116,,hypothetical protein
PA14_49940,Y,GID202,281,2325,PA1115,,hypothetical protein
PA14_49940,Y,GID202,1640,2325,PA1115,,hypothetical protein
PA14_49960,Y,GID4995,227,336,PA1114,,hypothetical protein
PA14_49970,Y,GID579,240,1767,PA1113,,ABC transporter ATP-binding protein/permease
PA14_49970,Y,GID579,1599,1767,PA1113,,ABC transporter ATP-binding protein/permease
PA14_50010,Y,GID1575,140,1149,PA1112,,dehydrogenase
PA14_50020,Y,GID3683,374,624,PA1111,,hypothetical protein
PA14_50040,Y,GID3022,24,780,PA1109,,transcriptional regulator
PA14_50040,Y,GID3022,255,780,PA1109,,transcriptional regulator
PA14_50050,Y,GID1658,665,1158,PA1108,,MFS family transporter
PA14_50060,Y,GID1599,205,1197,PA1107,,hypothetical protein
PA14_50070,Y,GID3260,203,714,PA1106,,hypothetical protein
PA14_50080,Y,GID4588,208,444,PA1105,fliJ,flagellar biosynthesis chaperone
PA14_50100,Y,GID1146,780,1356,PA1104,fliI,flagellum-specific ATP synthase
PA14_50100,Y,GID1146,1035,1356,PA1104,fliI,flagellum-specific ATP synthase
PA14_50110,Y,GID2984,540,807,PA1103,fliH,flagellar assembly protein H
PA14_50130,Y,GID2191,244,1017,PA1102,fliG,flagellar motor switch protein G
PA14_50140,Y,GID517,212,1797,PA1101,fliF,flagellar MS-ring protein
PA14_50140,Y,GID517,212,1797,PA1101,fliF,flagellar MS-ring protein
PA14_50140,Y,GID517,448,1797,PA1101,fliF,flagellar MS-ring protein
PA14_50140,Y,GID517,1183,1797,PA1101,fliF,flagellar MS-ring protein
PA14_50180,Y,GID993,509,1422,PA1099,fleR,two-component response regulator
PA14_50180,Y,GID993,1405,1422,PA1099,fleR,two-component response regulator
PA14_50200,Y,GID1559,124,1209,PA1098,fleS,two-component sensor
PA14_50200,Y,GID1559,608,1209,PA1098,fleS,two-component sensor
PA14_50220,Y,GID846,331,1473,PA1097,fleQ,transcriptional regulator FleQ
PA14_50220,Y,GID846,925,1473,PA1097,fleQ,transcriptional regulator FleQ
PA14_50250,Y,GID4885,3,381,PA1095,fliS,flagellar protein FliS
PA14_50250,Y,GID4885,3,381,PA1095,fliS,flagellar protein FliS
PA14_50270,Y,GID1093,602,1425,PA1094,fliD,flagellar capping protein FliD
PA14_50270,Y,GID1093,1141,1425,PA1094,fliD,flagellar capping protein FliD
PA14_50280,Y,GID4963,30,372,PA1093,,hypothetical protein
PA14_50290,Y,GID1029,10,1467,PA1092,fliC,flagellin type B
PA14_50300,Y,GID10,642,5085,PA1091,,hypothetical protein
PA14_50330,Y,GID3238,91,762,PA1088,,hypothetical protein
PA14_50340,Y,GID1270,59,1320,PA1087,flgL,flagellar hook-associated protein FlgL
PA14_50360,Y,GID352,158,2052,PA1086,flgK,flagellar hook-associated protein FlgK
PA14_50360,Y,GID352,1982,2052,PA1086,flgK,flagellar hook-associated protein FlgK
PA14_50380,Y,GID1523,933,1203,PA1085,flgJ,flagellar rod assembly protein/muramidase FlgJ
PA14_50380,Y,GID1523,52,1203,PA1085,flgJ,flagellar rod assembly protein/muramidase FlgJ
PA14_50380,Y,GID1523,244,1203,PA1085,flgJ,flagellar rod assembly protein/muramidase FlgJ
PA14_50410,Y,GID1846,824,1110,PA1084,flgI,flagellar basal body P-ring protein
PA14_50420,Y,GID3427,148,696,PA1083,flgH,flagellar basal body L-ring protein
PA14_50430,Y,GID3086,86,786,PA1082,flgG,flagellar basal body rod protein FlgG
PA14_50440,Y,GID3270,17,750,PA1081,flgF,flagellar basal body rod protein FlgF
PA14_50450,Y,GID987,89,1389,PA1080,flgE,flagellar hook protein FlgE
PA14_50460,Y,GID3457,598,714,PA1079,flgD,flagellar basal body rod modification protein
PA14_50470,Y,GID4632,310,441,PA1078,flgC,flagellar basal body rod protein FlgC
PA14_50480,Y,GID4759,112,408,PA1077,flgB,flagellar basal body rod protein FlgB
PA14_50520,Y,GID1742,68,1122,PA1074,braC,branched-chain amino acid transport protein BraC
PA14_50530,Y,GID2584,20,924,PA1073,braD,branched-chain amino acid transport protein BraD
PA14_50540,Y,GID1417,457,1254,PA1072,livM,leucine/isoleucine/valine transporter permease subunit
PA14_50560,Y,GID3498,28,702,PA1070,braG,branched-chain amino acid transport protein BraG
PA14_50570,Y,GID206,63,2295,PA1069,,hypothetical protein
PA14_50570,Y,GID206,343,2295,PA1069,,hypothetical protein
PA14_50590,Y,GID424,1641,1911,PA1068,,HSP90 family protein
PA14_50600,Y,GID2474,788,915,PA1067,,transcriptional regulator
PA14_50620,Y,GID4343,98,474,PA1065,,hypothetical protein
PA14_50630,Y,GID3492,25,666,PA1064,,hypothetical protein
PA14_50630,Y,GID3492,89,666,PA1064,,hypothetical protein
PA14_50650,Y,GID4213,358,522,PA1062,,hypothetical protein
PA14_50660,Y,GID1773,194,1098,PA1061,,hypothetical protein
PA14_50670,Y,GID2458,67,906,PA1060,,hypothetical protein
PA14_50680,Y,GID5029,187,348,PA1059,,monovalent cation/H+ antiporter subunit G
PA14_50690,Y,GID5276,110,258,PA1058,,monovalent cation/H+ antiporter subunit F
PA14_50700,Y,GID4263,520,525,PA1057,,monovalent cation/H+ antiporter subunit E
PA14_50710,Y,GID925,172,1500,PA1056,,monovalent cation/H+ antiporter subunit D
PA14_50710,Y,GID925,172,1500,PA1056,,monovalent cation/H+ antiporter subunit D
PA14_50710,Y,GID925,405,1500,PA1056,,monovalent cation/H+ antiporter subunit D
PA14_50720,Y,GID5035,52,339,PA1055,,monovalent cation/H+ antiporter subunit C
PA14_50730,Y,GID106,225,2802,PA1054,,monovalent cation/H+ antiporter subunit A
PA14_50740,Y,GID4552,251,465,PA1053,,hypothetical protein
PA14_50750,Y,GID5593,7,243,,,hypothetical protein
PA14_50760,Y,GID1738,408,1146,PA1052,,hypothetical protein
PA14_50770,Y,GID1236,787,1359,PA1051,,transporter
PA14_50790,Y,GID1679,767,1113,PA1050,,hypothetical protein
PA14_50810,Y,GID2606,13,882,PA1048,,hypothetical protein
PA14_50820,Y,GID1505,857,1179,PA1047,,esterase
PA14_50830,Y,GID225,8,2274,PA1046,,hypothetical protein
PA14_50830,Y,GID225,299,2274,PA1046,,hypothetical protein
PA14_50840,Y,GID272,656,2145,PA1045,dinG,ATP-dependent DNA helicase DinG
PA14_50850,Y,GID4462,263,465,PA1044,,hypothetical protein
PA14_50880,Y,GID3708,194,633,PA1041,,hypothetical protein
PA14_50890,Y,GID4253,404,498,PA1040,,hypothetical protein
PA14_50900,Y,GID4189,34,474,PA1039,,hypothetical protein
PA14_50910,Y,GID5033,19,318,PA1038,,hypothetical protein
PA14_50920,Y,GID3794,19,621,PA1037,,hypothetical protein
PA14_50920,Y,GID3794,419,621,PA1037,,hypothetical protein
PA14_50920,Y,GID3794,419,621,PA1037,,hypothetical protein
PA14_50930,Y,GID4272,289,561,PA1036,,hypothetical protein
PA14_50940,Y,GID4273,428,495,PA1035,,hypothetical protein
PA14_50950,Y,GID5317,21,201,PA1034,,hypothetical protein
PA14_50970,Y,GID3543,13,642,PA1033,,glutathione S-transferase
PA14_50970,Y,GID3543,499,642,PA1033,,glutathione S-transferase
PA14_50970,Y,GID3543,232,642,PA1033,,glutathione S-transferase
PA14_50980,Y,GID139,167,2544,PA1032,pac,penicillin amidase
PA14_50980,Y,GID139,167,2544,PA1032,pac,penicillin amidase
PA14_50980,Y,GID139,582,2544,PA1032,pac,penicillin amidase
PA14_51000,Y,GID1219,1015,1362,PA1031,,hypothetical protein
PA14_51020,Y,GID5196,138,288,PA1029,,hypothetical protein
PA14_51020,Y,GID5196,137,288,PA1029,,hypothetical protein
PA14_51040,Y,GID1192,92,1287,PA1028,,oxidoreductase
PA14_51050,Y,GID676,1191,1590,PA1027,,aldehyde dehydrogenase
PA14_51070,Y,GID1313,378,1251,PA1025,,porin
PA14_51080,Y,GID2205,750,987,PA1024,,dioxygenase
PA14_51090,Y,GID2480,495,918,PA1023,,short-chain dehydrogenase
PA14_51100,Y,GID1594,872,1146,PA1022,,acyl-CoA dehydrogenase
PA14_51110,Y,GID3254,650,762,PA1021,,enoyl-CoA hydratase/isomerase
PA14_51120,Y,GID1831,447,1113,PA1020,,acyl-CoA dehydrogenase
PA14_51150,Y,GID1047,223,1356,PA1019,mucK,"cis,cis-muconate transporter MucK"
PA14_51150,Y,GID1047,1052,1356,PA1019,mucK,"cis,cis-muconate transporter MucK"
PA14_51160,Y,GID2626,47,867,PA1018,,hypothetical protein
PA14_51170,Y,GID306,155,2148,PA1017,pauA,pimeloyl-CoA synthetase
PA14_51220,Y,GID1979,36,993,PA1014,,glycosyl transferase family protein
PA14_51220,Y,GID1979,181,993,PA1014,,glycosyl transferase family protein
PA14_51240,Y,GID3358,460,711,PA1013,purC,phosphoribosylaminoimidazole-succinocarboxamide synthase
PA14_51250,Y,GID3125,678,759,PA1012,,hypothetical protein
PA14_51260,Y,GID1484,85,1191,PA1011,,hypothetical protein
PA14_51280,Y,GID4010,302,558,PA1009,,hypothetical protein
PA14_51290,Y,GID4378,104,474,PA1008,bcp,bacterioferritin comigratory protein
PA14_51300,Y,GID1875,35,1074,PA1007,,hypothetical protein
PA14_51310,Y,GID5293,30,252,PA1006,,hypothetical protein
PA14_51310,Y,GID5293,30,252,PA1006,,hypothetical protein
PA14_51320,Y,GID970,1004,1434,PA1005,,hypothetical protein
PA14_51330,Y,GID1855,132,1059,PA1004,nadA,quinolinate synthetase
PA14_51340,Y,GID2130,60,999,PA1003,mvfR,transcriptional regulator MvfR
PA14_51350,Y,GID3827,40,603,PA1002,phnB,anthranilate synthase component II
PA14_51360,Y,GID684,215,1593,PA1001,phnA,anthranilate synthase component I
PA14_51360,Y,GID684,1355,1593,PA1001,phnA,anthranilate synthase component I
PA14_51380,Y,GID2319,201,906,PA1000,pqsE,quinolone signal response protein
PA14_51390,Y,GID2037,985,1014,PA0999,pqsD,3-oxoacyl-ACP synthase
PA14_51410,Y,GID1894,472,1047,PA0998,pqsC,PqsC
PA14_51420,Y,GID2747,39,852,PA0997,pqsB,PqsB
PA14_51430,Y,GID687,113,1554,PA0996,pqsA,coenzyme A ligase
PA14_51440,Y,GID4196,5,522,PA0995,ogt,methylated-DNA--protein-cysteine methyltransferase
PA14_51450,Y,GID156,7,2520,PA0994,cupC3,usher CupC3
PA14_51450,Y,GID156,179,2520,PA0994,cupC3,usher CupC3
PA14_51460,Y,GID3477,31,714,PA0993,cupC2,chaperone CupC
PA14_51460,Y,GID3477,200,714,PA0993,cupC2,chaperone CupC
PA14_51460,Y,GID3477,200,714,PA0993,cupC2,chaperone CupC
PA14_51470,Y,GID3964,407,618,PA0992,cupC1,fimbrial subunit CupC1
PA14_51500,Y,GID3998,28,561,PA0989,,hypothetical protein
PA14_51500,Y,GID3998,241,561,PA0989,,hypothetical protein
PA14_51510,Y,GID4736,71,405,PA0988,,hypothetical protein
PA14_51520,Y,GID4712,7,414,,spcU,SpcU
PA14_51530,Y,GID339,668,2064,,exoU,ExoU
PA14_51550,Y,GID1735,109,1101,,RS12,transposase
PA14_51560,Y,GID4587,47,450,,RS11,acetyltransferase
PA14_51570,Y,GID5416,25,219,,RS10,hypothetical protein
PA14_51580,Y,GID5421,13,204,,RS09,hypothetical protein
PA14_51590,Y,GID5101,218,318,,RS08,hypothetical protein
PA14_51600,Y,GID3733,164,624,PA0981,RS07,hypothetical protein
PA14_51620,Y,GID5160,43,309,PA0979,RS05,transposase
PA14_51630,Y,GID2705,704,846,PA0978,RS04,transposase
PA14_51640,Y,GID4840,47,378,,,hypothetical protein
PA14_51650,Y,GID1197,206,1281,,RS02,integrase
PA14_51670,Y,GID3502,497,675,PA0976,,hypothetical protein
PA14_51680,Y,GID2950,130,795,PA0975,,radical activating enzyme
PA14_51690,Y,GID2876,76,825,PA0974,,hypothetical protein
PA14_51690,Y,GID2876,692,825,PA0974,,hypothetical protein
PA14_51710,Y,GID4285,505,507,PA0973,oprL,peptidoglycan associated lipoprotein OprL precursor
PA14_51750,Y,GID3497,694,696,PA0969,tolQ,TolQ protein
PA14_51770,Y,GID4569,85,447,PA0968,,hypothetical protein
PA14_51780,Y,GID1940,96,1059,PA0967,ruvB,Holliday junction DNA helicase RuvB
PA14_51790,Y,GID3921,144,606,PA0966,ruvA,Holliday junction DNA helicase RuvA
PA14_51830,Y,GID4454,83,471,PA0962,,DNA-binding stress protein
PA14_51840,Y,GID4954,528,615,,,cold-shock protein
PA14_51840,Y,GID4954,564,615,,,cold-shock protein
PA14_51860,Y,GID3762,19,630,PA0959,,hypothetical protein
PA14_51880,Y,GID1120,319,1332,PA0958,oprD,"basic amino acid, basic peptide and imipenem outer membrane porin OprD precursor"
PA14_51880,Y,GID1120,1145,1332,PA0958,oprD,"basic amino acid, basic peptide and imipenem outer membrane porin OprD precursor"
PA14_51890,Y,GID4783,17,408,PA0957,,hypothetical protein
PA14_51890,Y,GID4783,368,408,PA0957,,hypothetical protein
PA14_51910,Y,GID2245,255,957,PA0955,,hypothetical protein
PA14_51930,Y,GID4395,68,465,PA0953,,thioredoxin
PA14_51930,Y,GID4395,68,465,PA0953,,thioredoxin
PA14_51930,Y,GID4395,364,465,PA0953,,thioredoxin
PA14_51940,Y,GID4862,93,384,PA0952,,hypothetical protein
PA14_51950,Y,GID5580,183,195,,,hypothetical protein
PA14_51950,Y,GID5580,183,195,,,hypothetical protein
PA14_51960,Y,GID1365,399,1236,PA0951,,ribonuclease
PA14_51980,Y,GID5001,198,354,PA0950,,arsenate reductase
PA14_51980,Y,GID5001,100,354,PA0950,,arsenate reductase
PA14_51990,Y,GID3883,31,597,PA0949,wrbA,Trp repressor binding protein WrbA
PA14_52000,Y,GID4651,254,420,PA0948,,hypothetical protein
PA14_52020,Y,GID2012,45,1038,PA0946,,hypothetical protein
PA14_52020,Y,GID2012,80,1038,PA0946,,hypothetical protein
PA14_52040,Y,GID1887,27,1062,PA0945,purM,phosphoribosylaminoimidazole synthetase
PA14_52050,Y,GID3563,193,669,PA0944,purN,phosphoribosylglycinamide formyltransferase
PA14_52050,Y,GID3563,194,669,PA0944,purN,phosphoribosylglycinamide formyltransferase
PA14_52070,Y,GID4042,128,561,PA0942,,transcriptional regulator
PA14_52080,Y,GID5371,16,234,PA0941,,hypothetical protein
PA14_52090,Y,GID5258,33,255,PA0940,,hypothetical protein
PA14_52110,Y,GID5058,12,327,PA0939,,hypothetical protein
PA14_52110,Y,GID5058,167,327,PA0939,,hypothetical protein
PA14_52110,Y,GID5058,167,327,PA0939,,hypothetical protein
PA14_52120,Y,GID5576,137,192,,,hypothetical protein
PA14_52130,Y,GID1287,224,1329,PA0938,,hypothetical protein
PA14_52140,Y,GID4164,385,540,PA0937,,hypothetical protein
PA14_52140,Y,GID4164,385,540,PA0937,,hypothetical protein
PA14_52150,Y,GID2201,175,939,PA0936,lpxO2,lipopolysaccharide biosynthetic protein LpxO2
PA14_52160,Y,GID2851,5,831,PA0935,mazG,nucleoside triphosphate pyrophosphohydrolase
PA14_52160,Y,GID2851,87,831,PA0935,mazG,nucleoside triphosphate pyrophosphohydrolase
PA14_52180,Y,GID233,2030,2244,PA0934,relA,GTP pyrophosphokinase
PA14_52180,Y,GID233,5,2244,PA0934,relA,GTP pyrophosphokinase
PA14_52180,Y,GID233,574,2244,PA0934,relA,GTP pyrophosphokinase
PA14_52180,Y,GID233,574,2244,PA0934,relA,GTP pyrophosphokinase
PA14_52190,Y,GID1066,1271,1353,PA0933,rumA,23S rRNA 5-methyluridine methyltransferase
PA14_52190,Y,GID1066,62,1353,PA0933,rumA,23S rRNA 5-methyluridine methyltransferase
PA14_52190,Y,GID1066,349,1353,PA0933,rumA,23S rRNA 5-methyluridine methyltransferase
PA14_52210,Y,GID2532,14,900,PA0932,cysM,cysteine synthase B
PA14_52230,Y,GID234,738,2229,PA0931,,outer membrane receptor FepA
PA14_52230,Y,GID234,2203,2229,PA0931,,outer membrane receptor FepA
PA14_52240,Y,GID1126,115,1338,PA0930,,two-component sensor
PA14_52250,Y,GID3297,157,720,PA0929,,two-component response regulator
PA14_52250,Y,GID3297,157,720,PA0929,,two-component response regulator
PA14_52260,Y,GID113,32,2778,PA0928,,sensor/response regulator hybrid
PA14_52260,Y,GID113,962,2778,PA0928,,sensor/response regulator hybrid
PA14_52270,Y,GID2139,562,990,PA0927,ldhA,D-lactate dehydrogenase
PA14_52270,Y,GID2139,562,990,PA0927,ldhA,D-lactate dehydrogenase
PA14_52270,Y,GID2139,963,990,PA0927,ldhA,D-lactate dehydrogenase
PA14_52280,Y,GID4597,261,426,PA0926,,hypothetical protein
PA14_52280,Y,GID4597,261,426,PA0926,,hypothetical protein
PA14_52290,Y,GID4665,329,408,PA0925,,hypothetical protein
PA14_52300,Y,GID380,161,1929,PA0924,,hypothetical protein
PA14_52310,Y,GID1922,20,1050,PA0923,dinP,DNA polymerase IV
PA14_52330,Y,GID5053,220,315,PA0922,,hypothetical protein
PA14_52340,Y,GID4924,128,360,PA0921,,hypothetical protein
PA14_52350,Y,GID143,972,2646,PA0920,,hypothetical protein
PA14_52370,Y,GID1251,265,1284,PA0919,,hypothetical protein
PA14_52370,Y,GID1251,1124,1284,PA0919,,hypothetical protein
PA14_52380,Y,GID4019,165,549,PA0918,,cytochrome b561
PA14_52400,Y,GID428,92,1905,PA0917,kup,potassium uptake protein Kup
